image_id,label,graphemes
11738.png,শিক্ষার্থীর,"['শি', 'ক্ষা', 'র্থী', 'র']"
11739.png,নৈতিক,"['নৈ', 'তি', 'ক']"
11740.png,ও,['ও']
11741.png,মানসিক,"['মা', 'ন', 'সি', 'ক']"
11742.png,মূল্যবোধ,"['মূ', 'ল্য', 'বো', 'ধ']"
11743.png,থেকে,"['থে', 'কে']"
11744.png,শুরু,"['শু', 'রু']"
11745.png,করে,"['ক', 'রে']"
11746.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11747.png,সমস্যা,"['স', 'ম', 'স্যা']"
11748.png,হয়,"['হ', 'য়']"
11749.png,না,['না']
11750.png,তা,['তা']
11751.png,ছায়ারা,"['ছা', 'য়া', 'রা']"
11752.png,জনসংখ্যা,"['জ', 'ন', 'স', 'ং', 'খ্যা']"
11753.png,ক্রমাগত,"['ক্র', 'মা', 'গ', 'ত']"
11755.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11756.png,ফলে,"['ফ', 'লে']"
11757.png,বাসস্থান,"['বা', 'স', 'স্থা', 'ন']"
11758.png,ও,['ও']
11759.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11760.png,কলকার,"['ক', 'ল', 'কা', 'র']"
11761.png,থানা,"['থা', 'না']"
11762.png,অর,"['অ', 'র']"
11763.png,আরো,"['আ', 'রো']"
11764.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11765.png,খাদ্যশস্য,"['খা', 'দ্য', 'শ', 'স্য']"
11766.png,আমদানি,"['আ', 'ম', 'দা', 'নি']"
11767.png,ফলে,"['ফ', 'লে']"
11768.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11771.png,না,['না']
11772.png,আরো,"['আ', 'রো']"
11773.png,জমি,"['জ', 'মি']"
11774.png,ব্যবহৃত,"['ব্য', 'ব', 'হৃ', 'ত']"
11775.png,হচ্ছে,"['হ', 'চ্ছে']"
11776.png,বর্তমানে,"['ব', 'র্ত', 'মা', 'নে']"
11777.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11779.png,আয়ের,"['আ', 'য়ে', 'র']"
11780.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11781.png,কর,"['ক', 'র']"
11782.png,হচ্ছে,"['হ', 'চ্ছে']"
11783.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11784.png,অনেক,"['অ', 'নে', 'ক']"
11786.png,বারছে,"['বা', 'র', 'ছে']"
11788.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11789.png,খাদ্যশস্য,"['খা', 'দ্য', 'শ', 'স্য']"
11790.png,আমদানি,"['আ', 'ম', 'দা', 'নি']"
11792.png,জনসংখ্যা,"['জ', 'ন', 'স', 'ং', 'খ্যা']"
11793.png,আরো,"['আ', 'রো']"
11794.png,বাংলাদেশে,"['বা', 'ং', 'লা', 'দে', 'শে']"
11795.png,অমাদের,"['অ', 'মা', 'দে', 'র']"
11796.png,মতো,"['ম', 'তো']"
11798.png,আরো,"['আ', 'রো']"
11799.png,রাতের,"['রা', 'তে', 'র']"
11800.png,জনসংখ্যা,"['জ', 'ন', 'স', 'ং', 'খ্যা']"
11801.png,বৃদ্ধির,"['বৃ', 'দ্ধি', 'র']"
11802.png,হার,"['হা', 'র']"
11804.png,অব্যহত,"['অ', 'ব্য', 'হ', 'ত']"
11805.png,সকলে,"['স', 'ক', 'লে']"
11806.png,আগামীতে,"['আ', 'গা', 'মী', 'তে']"
11807.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11808.png,মতো,"['ম', 'তো']"
11809.png,দেশের,"['দে', 'শে', 'র']"
11810.png,খাদ্যসংকট,"['খা', 'দ্য', 'স', 'ং', 'ক', 'ট']"
11811.png,হচ্ছে,"['হ', 'চ্ছে']"
11812.png,আরো,"['আ', 'রো']"
11813.png,কী,['কী']
11814.png,পরিমান,"['প', 'রি', 'মা', 'ন']"
11815.png,বারছে,"['বা', 'র', 'ছে']"
11816.png,এদের,"['এ', 'দে', 'র']"
11817.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11818.png,আগামীতে,"['আ', 'গা', 'মী', 'তে']"
11819.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11820.png,মতো,"['ম', 'তো']"
11821.png,দেশের,"['দে', 'শে', 'র']"
11822.png,রাতের,"['রা', 'তে', 'র']"
11823.png,আমদানি,"['আ', 'ম', 'দা', 'নি']"
11824.png,আলো,"['আ', 'লো']"
11825.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11826.png,এদের,"['এ', 'দে', 'র']"
11827.png,অমাদের,"['অ', 'মা', 'দে', 'র']"
11828.png,বিদ্যা,"['বি', 'দ্যা']"
11829.png,মানবজীবনের,"['মা', 'ন', 'ব', 'জী', 'ব', 'নে', 'র']"
11830.png,অতিপ্রয়োজনীয়,"['অ', 'তি', 'প্র', 'য়ো', 'জ', 'নী', 'য়']"
11831.png,ও,['ও']
11832.png,গুরুত্বপূর্ণ,"['গু', 'রু', 'ত্ব', 'পূ', 'র্ণ']"
11833.png,একটি,"['এ', 'ক', 'টি']"
11834.png,বিষয়,"['বি', 'ষ', 'য়']"
11835.png,এটি,"['এ', 'টি']"
11836.png,মানবজীবনের,"['মা', 'ন', 'ব', 'জী', 'ব', 'নে', 'র']"
11837.png,সমস্ত,"['স', 'ম', 'স্ত']"
11839.png,এবং,"['এ', 'ব', 'ং']"
11841.png,দূর,"['দূ', 'র']"
11842.png,করে,"['ক', 'রে']"
11843.png,জীবনকে,"['জী', 'ব', 'ন', 'কে']"
11844.png,আলোকময়,"['আ', 'লো', 'ক', 'ম', 'য়']"
11845.png,করে,"['ক', 'রে']"
11846.png,তোলে,"['তো', 'লে']"
11847.png,মানুষের,"['মা', 'নু', 'ষে', 'র']"
11848.png,মনোদৈহিক,"['ম', 'নো', 'দৈ', 'হি', 'ক']"
11849.png,ক্ষমতাগুলো,"['ক্ষ', 'ম', 'তা', 'গু', 'লো']"
11850.png,বিকাশে,"['বি', 'কা', 'শে']"
11851.png,বিদ্যা,"['বি', 'দ্যা']"
11852.png,বিশেষ,"['বি', 'শে', 'ষ']"
11853.png,ভূমিকা,"['ভূ', 'মি', 'কা']"
11854.png,পালন,"['পা', 'ল', 'ন']"
11855.png,করে,"['ক', 'রে']"
11856.png,বিদ্যা,"['বি', 'দ্যা']"
11857.png,মানুষের,"['মা', 'নু', 'ষে', 'র']"
11858.png,বিবেক,"['বি', 'বে', 'ক']"
11859.png,ও,['ও']
11860.png,বোধবুদ্ধি,"['বো', 'ধ', 'বু', 'দ্ধি']"
11861.png,জাগ্রত,"['জা', 'গ্র', 'ত']"
11862.png,করে,"['ক', 'রে']"
11864.png,প্রসারিত,"['প্র', 'সা', 'রি', 'ত']"
11865.png,করে,"['ক', 'রে']"
11866.png,বিদ্যা,"['বি', 'দ্যা']"
11867.png,শিক্ষার,"['শি', 'ক্ষা', 'র']"
11868.png,দ্বারাই,"['দ্বা', 'রা', 'ই']"
11869.png,মানুষ,"['মা', 'নু', 'ষ']"
11870.png,প্রকৃত,"['প্র', 'কৃ', 'ত']"
11871.png,মানুষ্যত্ব,"['মা', 'নু', 'ষ্য', 'ত্ব']"
11872.png,অর্জনে,"['অ', 'র্জ', 'নে']"
11873.png,সক্ষম,"['স', 'ক্ষ', 'ম']"
11874.png,হয়,"['হ', 'য়']"
11875.png,বিদ্যা,"['বি', 'দ্যা']"
11876.png,এভাবেই,"['এ', 'ভা', 'বে', 'ই']"
11877.png,তার,"['তা', 'র']"
11878.png,আলোয়,"['আ', 'লো', 'য়']"
11879.png,মানুষকে,"['মা', 'নু', 'ষ', 'কে']"
11880.png,আলোকিত,"['আ', 'লো', 'কি', 'ত']"
11881.png,করে,"['ক', 'রে']"
11882.png,তাই,"['তা', 'ই']"
11883.png,বিদ্যার,"['বি', 'দ্যা', 'র']"
11884.png,সাথে,"['সা', 'থে']"
11885.png,সম্পর্ক,"['স', 'ম্প', 'র্ক']"
11886.png,হীন,"['হী', 'ন']"
11887.png,মানুষকে,"['মা', 'নু', 'ষ', 'কে']"
11888.png,অন্ধের,"['অ', 'ন্ধে', 'র']"
11889.png,সাথে,"['সা', 'থে']"
11891.png,করা,"['ক', 'রা']"
11892.png,হয়,"['হ', 'য়']"
11893.png,কেননা,"['কে', 'ন', 'না']"
11894.png,বিদ্যাহীন,"['বি', 'দ্যা', 'হী', 'ন']"
11895.png,মানুষের,"['মা', 'নু', 'ষে', 'র']"
11896.png,জীবন,"['জী', 'ব', 'ন']"
11897.png,ও,['ও']
11898.png,মণ,"['ম', 'ণ']"
11899.png,অজ্ঞানতা,"['অ', 'জ্ঞা', 'ন', 'তা']"
11900.png,ও,['ও']
11901.png,কুসংস্কারের,"['কু', 'স', 'ং', 'স্কা', 'রে', 'র']"
11902.png,মধ্যে,"['ম', 'ধ্যে']"
11903.png,সীমাবদ্ধ,"['সী', 'মা', 'ব', 'দ্ধ']"
11904.png,থাকে,"['থা', 'কে']"
11905.png,বিদ্যা,"['বি', 'দ্যা']"
11906.png,ছাড়া,"['ছা', 'ড়া']"
11907.png,মানুষের,"['মা', 'নু', 'ষে', 'র']"
11908.png,মানবিক,"['মা', 'ন', 'বি', 'ক']"
11910.png,বিকাশিত,"['বি', 'কা', 'শি', 'ত']"
11911.png,হয়না,"['হ', 'য়', 'না']"
11912.png,মানুষ,"['মা', 'নু', 'ষ']"
11913.png,সমাজ,"['স', 'মা', 'জ']"
11914.png,ধর্ম,"['ধ', 'র্ম']"
11915.png,এই,"['এ', 'ই']"
11916.png,তিনটি,"['তি', 'ন', 'টি']"
11917.png,শব্দ,"['শ', 'ব্দ']"
11918.png,নিয়ে,"['নি', 'য়ে']"
11919.png,যখন,"['য', 'খ', 'ন']"
11920.png,কেউ,"['কে', 'উ']"
11921.png,চিন্তা,"['চি', 'ন্তা']"
11922.png,করে,"['ক', 'রে']"
11923.png,তখন,"['ত', 'খ', 'ন']"
11924.png,একটি,"['এ', 'ক', 'টি']"
11925.png,জিনিসই,"['জি', 'নি', 'স', 'ই']"
11926.png,মাথায়,"['মা', 'থা', 'য়']"
11927.png,আসে,"['আ', 'সে']"
11928.png,কেন,"['কে', 'ন']"
11929.png,আমরা,"['আ', 'ম', 'রা']"
11930.png,পৃথিবীতে,"['পৃ', 'থি', 'বী', 'তে']"
11931.png,আসলাম,"['আ', 'স', 'লা', 'ম']"
11932.png,কেন,"['কে', 'ন']"
11933.png,এই,"['এ', 'ই']"
11934.png,পৃথিবীর,"['পৃ', 'থি', 'বী', 'র']"
11935.png,প্রতি,"['প্র', 'তি']"
11936.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11937.png,এত,"['এ', 'ত']"
11938.png,মায়া,"['মা', 'য়া']"
11939.png,যখন,"['য', 'খ', 'ন']"
11940.png,এটি,"['এ', 'টি']"
11941.png,নিশ্চিত,"['নি', 'শ্চি', 'ত']"
11942.png,যে,['যে']
11943.png,একদিন,"['এ', 'ক', 'দি', 'ন']"
11944.png,এই,"['এ', 'ই']"
11945.png,পৃথিবী,"['পৃ', 'থি', 'বী']"
11946.png,থেকে,"['থে', 'কে']"
11947.png,চলে,"['চ', 'লে']"
11948.png,যেতে,"['যে', 'তে']"
11949.png,হবে,"['হ', 'বে']"
11950.png,কিন্তু,"['কি', 'ন্তু']"
11951.png,তা,['তা']
11952.png,আমরা,"['আ', 'ম', 'রা']"
11953.png,পৃথিবীর,"['পৃ', 'থি', 'বী', 'র']"
11954.png,মায়া,"['মা', 'য়া']"
11955.png,ছাড়তে,"['ছা', 'ড়', 'তে']"
11956.png,পারি,"['পা', 'রি']"
11957.png,না,['না']
11958.png,প্রতিনিয়ত,"['প্র', 'তি', 'নি', 'য়', 'ত']"
11959.png,পৃথিবীতে,"['পৃ', 'থি', 'বী', 'তে']"
11960.png,ভাল,"['ভা', 'ল']"
11961.png,থাকার,"['থা', 'কা', 'র']"
11962.png,জন্য,"['জ', 'ন্য']"
11963.png,নিজের,"['নি', 'জে', 'র']"
11964.png,সর্বোচ্চ,"['স', 'র্বো', 'চ্চ']"
11965.png,চেষ্টা,"['চে', 'ষ্টা']"
11966.png,করতে,"['ক', 'র', 'তে']"
11967.png,থাকি,"['থা', 'কি']"
11968.png,কিন্তু,"['কি', 'ন্তু']"
11971.png,যেটা,"['যে', 'টা']"
11972.png,হবেই,"['হ', 'বে', 'ই']"
11973.png,যাতে,"['যা', 'তে']"
11974.png,কোন,"['কো', 'ন']"
11975.png,সন্দেহ,"['স', 'ন্দে', 'হ']"
11976.png,নেই,"['নে', 'ই']"
11977.png,তা,['তা']
11978.png,নিয়ে,"['নি', 'য়ে']"
11979.png,কেউ,"['কে', 'উ']"
11980.png,ভাবে,"['ভা', 'বে']"
11981.png,সেই,"['সে', 'ই']"
11982.png,মৃত্যুকে,"['মৃ', 'ত্যু', 'কে']"
11983.png,সবাই,"['স', 'বা', 'ই']"
11984.png,ভুলে,"['ভু', 'লে']"
11985.png,যায়,"['যা', 'য়']"
11986.png,এবং,"['এ', 'ব', 'ং']"
11987.png,মৃত্যুর,"['মৃ', 'ত্যু', 'র']"
11988.png,পরবর্তি,"['প', 'র', 'ব', 'র্তি']"
11989.png,জীবন,"['জী', 'ব', 'ন']"
11990.png,নিয়ে,"['নি', 'য়ে']"
11991.png,কেউ,"['কে', 'উ']"
11992.png,ভা,['ভা']
11993.png,সমাজ,"['স', 'মা', 'জ']"
11994.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
11995.png,ভালবাসতে,"['ভা', 'ল', 'বা', 'স', 'তে']"
11996.png,শিখায়,"['শি', 'খা', 'য়']"
11997.png,কিন্তু,"['কি', 'ন্তু']"
11998.png,মৃত্যু,"['মৃ', 'ত্যু']"
11999.png,শেখায়,"['শে', 'খা', 'য়']"
12000.png,স্বার্থপর,"['স্বা', 'র্থ', 'প', 'র']"
12001.png,হতে,"['হ', 'তে']"
12002.png,আমার,"['আ', 'মা', 'র']"
12003.png,সোনার,"['সো', 'না', 'র']"
12004.png,বাংলা,"['বা', 'ং', 'লা']"
12005.png,আমি,"['আ', 'মি']"
12006.png,তোমায়,"['তো', 'মা', 'য়']"
12007.png,ভালবাসি,"['ভা', 'ল', 'বা', 'সি']"
12008.png,চিরদিন,"['চি', 'র', 'দি', 'ন']"
12009.png,তোমার,"['তো', 'মা', 'র']"
12010.png,আকাশ,"['আ', 'কা', 'শ']"
12011.png,তোমার,"['তো', 'মা', 'র']"
12012.png,বাতাস,"['বা', 'তা', 'স']"
12013.png,আমার,"['আ', 'মা', 'র']"
12014.png,প্রানে,"['প্রা', 'নে']"
12015.png,ওমা,"['ও', 'মা']"
12016.png,আমার,"['আ', 'মা', 'র']"
12017.png,প্রানে,"['প্রা', 'নে']"
12018.png,বাজায়,"['বা', 'জা', 'য়']"
12019.png,বাশি,"['বা', 'শি']"
12020.png,ওমা,"['ও', 'মা']"
12021.png,তোর,"['তো', 'র']"
12023.png,বনে,"['ব', 'নে']"
12024.png,গ্রানে,"['গ্রা', 'নে']"
12025.png,পাগল,"['পা', 'গ', 'ল']"
12026.png,করে,"['ক', 'রে']"
12027.png,এ,['এ']
12028.png,এ,['এ']
12029.png,এ,['এ']
12030.png,ওমা,"['ও', 'মা']"
12031.png,অগ্রানে,"['অ', 'গ্রা', 'নে']"
12032.png,তোর,"['তো', 'র']"
12033.png,বরা,"['ব', 'রা']"
12034.png,খেতে,"['খে', 'তে']"
12035.png,কি,['কি']
12036.png,দেখেছি,"['দে', 'খে', 'ছি']"
12037.png,আমি,"['আ', 'মি']"
12038.png,কি,['কি']
12039.png,দেখেছি,"['দে', 'খে', 'ছি']"
12040.png,মধুর,"['ম', 'ধু', 'র']"
12041.png,হাসি,"['হা', 'সি']"
12042.png,সোনার,"['সো', 'না', 'র']"
12043.png,বাংলা,"['বা', 'ং', 'লা']"
12044.png,আমি,"['আ', 'মি']"
12045.png,তোমায়,"['তো', 'মা', 'য়']"
12046.png,ভালবাসি,"['ভা', 'ল', 'বা', 'সি']"
12047.png,করল,"['ক', 'র', 'ল']"
12048.png,বাবা,"['বা', 'বা']"
12049.png,জীবনে,"['জী', 'ব', 'নে']"
12050.png,সফলতা,"['স', 'ফ', 'ল', 'তা']"
12051.png,আসলে,"['আ', 'স', 'লে']"
12052.png,কি,['কি']
12053.png,তখন,"['ত', 'খ', 'ন']"
12054.png,বাবা,"['বা', 'বা']"
12055.png,ছেলেটিকে,"['ছে', 'লে', 'টি', 'কে']"
12056.png,নিয়ে,"['নি', 'য়ে']"
12057.png,একটি,"['এ', 'ক', 'টি']"
12058.png,মাঠে,"['মা', 'ঠে']"
12059.png,গেল,"['গে', 'ল']"
12060.png,ঘুড়ি,"['ঘু', 'ড়ি']"
12061.png,ওড়াতে,"['ও', 'ড়া', 'তে']"
12062.png,ওড়াতে,"['ও', 'ড়া', 'তে']"
12063.png,ছেলেটি,"['ছে', 'লে', 'টি']"
12064.png,মনোযোগ,"['ম', 'নো', 'যো', 'গ']"
12065.png,দিয়ে,"['দি', 'য়ে']"
12066.png,ঘুড়ি,"['ঘু', 'ড়ি']"
12067.png,ওড়ানো,"['ও', 'ড়া', 'নো']"
12068.png,দেখছে,"['দে', 'খ', 'ছে']"
12069.png,কিছুক্ষন,"['কি', 'ছু', 'ক্ষ', 'ন']"
12070.png,পর,"['প', 'র']"
12071.png,ছেলেটি,"['ছে', 'লে', 'টি']"
12072.png,বলল,"['ব', 'ল', 'ল']"
12073.png,বাবা,"['বা', 'বা']"
12074.png,সুতার,"['সু', 'তা', 'র']"
12075.png,কারনে,"['কা', 'র', 'নে']"
12076.png,বেশিদূর,"['বে', 'শি', 'দূ', 'র']"
12077.png,ঘুড়িটি,"['ঘু', 'ড়ি', 'টি']"
12078.png,যেতে,"['যে', 'তে']"
12079.png,পারছে,"['পা', 'র', 'ছে']"
12080.png,না,['না']
12081.png,আমরা,"['আ', 'ম', 'রা']"
